"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2018,201808,"August 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,590,NA,1697,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,490,NA,8707,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",410,"Rep. of Korea",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,10000,NA,13008,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",410,"Rep. of Korea",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,4668,NA,11605,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",410,"Rep. of Korea",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,30354,NA,43860,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",764,"Thailand",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,60,NA,1515,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",410,"Rep. of Korea",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,9680,NA,18282,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",702,"Singapore",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,10,NA,156,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,730,NA,18532,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,6225,NA,9580,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,50,NA,1376,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,517,NA,5433,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,340,NA,3557,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",784,"United Arab Emirates",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,2152,NA,15225,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,289,NA,2842,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,462,NA,7287,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,557,NA,5448,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8861,NA,79808,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,858,NA,8881,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,935,NA,9985,NA,NA,0
"HS",2018,201808,"August 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,487,NA,4758,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",724,"Spain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,2288,NA,8180,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,418,NA,4345,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,4,NA,14,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",703,"Slovakia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,596,NA,6478,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,203,NA,2221,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,NA,NA,55440,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,161,NA,1524,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,8194,NA,66110,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,62,NA,694,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,25505,NA,237075,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",975,"",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,3356,NA,27079,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",528,"Netherlands",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,302,"Fish; fresh or chilled (excluding fish fillets and other fish meat of heading no. 0304)",NA,NA,NA,NA,NA,NA,1880,NA,16251,NA,NA,0
